"idhod","hodnota","duvernost","stapro_kod","dnn_cis","dnn_kod","sektor_cis","sektor_kod","ozp_cis","ozp_kod","rok","uzemi_cis","uzemi_kod","ukazatel_txt","ozp_txt","uzemi_txt","typ_uzemi"
"817241428","0","verejny","1015",,,,,"2307","113","2018","100","3077","Tržby z prodeje služeb na ochranu ŽP","Omezování hluku a vibrací (kromě ochrany pracovišť)","Liberecký kraj",
"817241498","0","verejny","1015",,,,,"2307","115","2018","100","3077","Tržby z prodeje služeb na ochranu ŽP","Ochrana proti záření","Liberecký kraj",
"817241560","0","verejny","1015",,,,,"2307","116","2018","100","3077","Tržby z prodeje služeb na ochranu ŽP","Výzkum a vývoj na ochranu životního prostředí","Liberecký kraj",
"817241569",,"duverny","1015",,,,,"2307","180","2018","100","3077","Tržby z prodeje služeb na ochranu ŽP","Ost.akt.na ochr.živ.pr.","Liberecký kraj",
"817241491","0","verejny","1039",,,,,"2307","114","2018","100","3077","Úspory z využití vedlejších produktů","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Liberecký kraj",
"817241362","20426","verejny","1039",,,,,"2307","140","2018","100","3077","Úspory z využití vedlejších produktů","Ekologické nakládání s odpady","Liberecký kraj",
"817241371",,"duverny","1039",,,,,"2307","112","2018","100","3077","Úspory z využití vedlejších produktů","Ochrana a sanace půdy, podzemních a povrchových vod","Liberecký kraj",
"817241232","23147","verejny","1039",,,,,,,"2018","100","3077","Úspory z využití vedlejších produktů",,"Liberecký kraj",
"817241292","0","verejny","1039",,,,,"2307","130","2018","100","3077","Úspory z využití vedlejších produktů","Ochrana ovzduší a klimatu","Liberecký kraj",
"817241301","0","verejny","1039",,,,,"2307","111","2018","100","3077","Úspory z využití vedlejších produktů","Ekologické nakládání s odpadními vodami","Liberecký kraj",
"817241430","0","verejny","1039",,,,,"2307","113","2018","100","3077","Úspory z využití vedlejších produktů","Omezování hluku a vibrací (kromě ochrany pracovišť)","Liberecký kraj",
"817241500","0","verejny","1039",,,,,"2307","115","2018","100","3077","Úspory z využití vedlejších produktů","Ochrana proti záření","Liberecký kraj",
"817241562","0","verejny","1039",,,,,"2307","116","2018","100","3077","Úspory z využití vedlejších produktů","Výzkum a vývoj na ochranu životního prostředí","Liberecký kraj",
"817241571",,"duverny","1039",,,,,"2307","180","2018","100","3077","Úspory z využití vedlejších produktů","Ost.akt.na ochr.živ.pr.","Liberecký kraj",
"817241225","2127332","verejny","3780","5710","20",,,,,"2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady",,"Liberecký kraj",
"817241355","638117","verejny","3780","5710","20",,,"2307","140","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ekologické nakládání s odpady","Liberecký kraj",
"817241356","750370","verejny","3780","5710","10",,,"2307","140","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ekologické nakládání s odpady","Liberecký kraj",
"817241424","505","verejny","3780","5710","10",,,"2307","113","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Omezování hluku a vibrací (kromě ochrany pracovišť)","Liberecký kraj",
"817241431","130461","verejny","3780",,,,,"2307","114","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Liberecký kraj",
"817241294","115616","verejny","3780","5710","20",,,"2307","111","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ekologické nakládání s odpadními vodami","Liberecký kraj",
"817241432","63150","verejny","3780","5710","20",,,"2307","114","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Liberecký kraj",
"817241433","67311","verejny","3780","5710","10",,,"2307","114","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Liberecký kraj",
"817241302","1388487","verejny","3780",,,,,"2307","140","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí","Ekologické nakládání s odpady","Liberecký kraj",
"817241363","1137860","verejny","3780",,,,,"2307","112","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí","Ochrana a sanace půdy, podzemních a povrchových vod","Liberecký kraj",
"817241234","22443","verejny","3780","5710","20",,,"2307","130","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana ovzduší a klimatu","Liberecký kraj",
"817241226","1018316","verejny","3780","5710","10",,,,,"2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnější náklady",,"Liberecký kraj",
"817241364","1096523","verejny","3780","5710","20",,,"2307","112","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana a sanace půdy, podzemních a povrchových vod","Liberecký kraj",
"817241286","16516","verejny","3780","5710","10",,,"2307","130","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana ovzduší a klimatu","Liberecký kraj",
"817241295","77146","verejny","3780","5710","10",,,"2307","111","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ekologické nakládání s odpadními vodami","Liberecký kraj",
"817241224","3145648","verejny","3780",,,,,,,"2018","100","3077","Neinvestiční náklady na ochranu životního prostředí",,"Liberecký kraj",
"817241233","38959","verejny","3780",,,,,"2307","130","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí","Ochrana ovzduší a klimatu","Liberecký kraj",
"817241423","1560","verejny","3780","5710","20",,,"2307","113","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Omezování hluku a vibrací (kromě ochrany pracovišť)","Liberecký kraj",
"817241293","192762","verejny","3780",,,,,"2307","111","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí","Ekologické nakládání s odpadními vodami","Liberecký kraj",
"817241422","2065","verejny","3780",,,,,"2307","113","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí","Omezování hluku a vibrací (kromě ochrany pracovišť)","Liberecký kraj",
"817241365","41337","verejny","3780","5710","10",,,"2307","112","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana a sanace půdy, podzemních a povrchových vod","Liberecký kraj",
"817241492",,"duverny","3780",,,,,"2307","115","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí","Ochrana proti záření","Liberecký kraj",
"817241501",,"duverny","3780",,,,,"2307","116","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí","Výzkum a vývoj na ochranu životního prostředí","Liberecký kraj",
"817241563","247666","verejny","3780",,,,,"2307","180","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí","Ost.akt.na ochr.živ.pr.","Liberecký kraj",
"817241494","0","verejny","3780","5710","10",,,"2307","115","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ochrana proti záření","Liberecký kraj",
"817241493",,"duverny","3780","5710","20",,,"2307","115","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ochrana proti záření","Liberecký kraj",
"817241502",,"duverny","3780","5710","20",,,"2307","116","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Výzkum a vývoj na ochranu životního prostředí","Liberecký kraj",
"817241503",,"duverny","3780","5710","10",,,"2307","116","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Výzkum a vývoj na ochranu životního prostředí","Liberecký kraj",
"817241565","64823","verejny","3780","5710","10",,,"2307","180","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnější náklady","Ost.akt.na ochr.živ.pr.","Liberecký kraj",
"817241564","182843","verejny","3780","5710","20",,,"2307","180","2018","100","3077","Neinvestiční náklady na ochranu životního prostředí - vnitřní náklady","Ost.akt.na ochr.živ.pr.","Liberecký kraj",
"817241438",,"duverny","3932",,,,,"2307","114","2018","100","3077","Tržby z prodeje vedlejších produktů","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Liberecký kraj",
"817241361","260960","verejny","3932",,,,,"2307","140","2018","100","3077","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpady","Liberecký kraj",
"817241370","11840","verejny","3932",,,,,"2307","112","2018","100","3077","Tržby z prodeje vedlejších produktů","Ochrana a sanace půdy, podzemních a povrchových vod","Liberecký kraj",
"817241231","278550","verejny","3932",,,,,,,"2018","100","3077","Tržby z prodeje vedlejších produktů",,"Liberecký kraj",
"817241291","0","verejny","3932",,,,,"2307","130","2018","100","3077","Tržby z prodeje vedlejších produktů","Ochrana ovzduší a klimatu","Liberecký kraj",
"817241300","2713","verejny","3932",,,,,"2307","111","2018","100","3077","Tržby z prodeje vedlejších produktů","Ekologické nakládání s odpadními vodami","Liberecký kraj",
"817241429","0","verejny","3932",,,,,"2307","113","2018","100","3077","Tržby z prodeje vedlejších produktů","Omezování hluku a vibrací (kromě ochrany pracovišť)","Liberecký kraj",
"817241499","0","verejny","3932",,,,,"2307","115","2018","100","3077","Tržby z prodeje vedlejších produktů","Ochrana proti záření","Liberecký kraj",
"817241561","0","verejny","3932",,,,,"2307","116","2018","100","3077","Tržby z prodeje vedlejších produktů","Výzkum a vývoj na ochranu životního prostředí","Liberecký kraj",
"817241570","0","verejny","3932",,,,,"2307","180","2018","100","3077","Tržby z prodeje vedlejších produktů","Ost.akt.na ochr.živ.pr.","Liberecký kraj",
"840133301","148699","verejny","726",,,,,"2307","140","2019","100","3077","Investice na ochranu životního prostředí","Ekologické nakládání s odpady","Liberecký kraj",
"840133369",,"duverny","726",,,,,"2307","113","2019","100","3077","Investice na ochranu životního prostředí","Omezování hluku a vibrací (kromě ochrany pracovišť)","Liberecký kraj",
"840133232","90720","verejny","726",,,,,"2307","130","2019","100","3077","Investice na ochranu životního prostředí","Ochrana ovzduší a klimatu","Liberecký kraj",
"840133437","0","verejny","726",,,,,"2307","115","2019","100","3077","Investice na ochranu životního prostředí","Ochrana proti záření","Liberecký kraj",
"840133428","17862","verejny","726",,,,,"2307","114","2019","100","3077","Investice na ochranu životního prostředí","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Liberecký kraj",
"840133168","539986","verejny","726",,,,,,,"2019","100","3077","Investice na ochranu životního prostředí",,"Liberecký kraj",
"840133241","60755","verejny","726",,,,,"2307","111","2019","100","3077","Investice na ochranu životního prostředí","Ekologické nakládání s odpadními vodami","Liberecký kraj",
"840133505","16725","verejny","726",,,,,"2307","180","2019","100","3077","Investice na ochranu životního prostředí","Ost.akt.na ochr.živ.pr.","Liberecký kraj",
"840133496",,"duverny","726",,,,,"2307","116","2019","100","3077","Investice na ochranu životního prostředí","Výzkum a vývoj na ochranu životního prostředí","Liberecký kraj",
"840133310","203757","verejny","726",,,,,"2307","112","2019","100","3077","Investice na ochranu životního prostředí","Ochrana a sanace půdy, podzemních a povrchových vod","Liberecký kraj",
"840133302","133415","verejny","726",,,"5567","11000","2307","140","2019","100","3077","Investice na ochranu životního prostředí - podnikový sektor","Ekologické nakládání s odpady","Liberecký kraj",
"840133225","80387","verejny","726",,,"5567","13000",,,"2019","100","3077","Investice na ochranu životního prostředí - nepodnikový sektor",,"Liberecký kraj",
"840133430",,"duverny","726",,,"5567","13000","2307","114","2019","100","3077","Investice na ochranu životního prostředí - nepodnikový sektor","Ochrana krajiny a biodiverzity (druhová rozmanitost)","Liberecký kraj",
